CodProv,CodDist,CodPost,CodLocal,CodBairro,Provincia,Distrito,Posto,Localidade,Bairro,informal_type,count,rate
07,01,04,99,04,Sofala,Cidade da Beira,Urbano 4,Nao Aplicavel,Ndunda,employer,327.9584,0.0634917549660867
07,01,04,99,04,Sofala,Cidade da Beira,Urbano 4,Nao Aplicavel,Ndunda,loweduc-selfemp,1729.7571,0.334875746265529
07,01,04,99,04,Sofala,Cidade da Beira,Urbano 4,Nao Aplicavel,Ndunda,loweduc-wage,1663.7833,0.322103417995292
07,01,04,99,04,Sofala,Cidade da Beira,Urbano 4,Nao Aplicavel,Ndunda,higheduc-wage,823.6173,0.159449819847365
07,01,04,99,04,Sofala,Cidade da Beira,Urbano 4,Nao Aplicavel,Ndunda,unpaidfam,382.2246,0.073997527263246
07,01,04,99,04,Sofala,Cidade da Beira,Urbano 4,Nao Aplicavel,Ndunda,higheduc-selfemp,238.0292,0.0460817336624818
07,01,05,99,01,Sofala,Cidade da Beira,Urbano 5,Nao Aplicavel,Nhangau,loweduc-selfemp,1331.9188,0.608924627039502
07,01,05,99,01,Sofala,Cidade da Beira,Urbano 5,Nao Aplicavel,Nhangau,unpaidfam,459.7075,0.210168381124106
07,01,05,99,01,Sofala,Cidade da Beira,Urbano 5,Nao Aplicavel,Nhangau,higheduc-selfemp,9.8087,0.0044843266640897
07,01,05,99,01,Sofala,Cidade da Beira,Urbano 5,Nao Aplicavel,Nhangau,loweduc-wage,297.2095,0.13587779070323
07,01,05,99,01,Sofala,Cidade da Beira,Urbano 5,Nao Aplicavel,Nhangau,employer,69.0676,0.0315762211408935
07,01,05,99,01,Sofala,Cidade da Beira,Urbano 5,Nao Aplicavel,Nhangau,higheduc-wage,19.6174,0.00896865332817941
07,01,05,99,02,Sofala,Cidade da Beira,Urbano 5,Nao Aplicavel,Nhangoma,loweduc-selfemp,378.1692,0.715980715035589
07,01,05,99,02,Sofala,Cidade da Beira,Urbano 5,Nao Aplicavel,Nhangoma,unpaidfam,120.3861,0.227924764783451
07,01,05,99,02,Sofala,Cidade da Beira,Urbano 5,Nao Aplicavel,Nhangoma,loweduc-wage,19.6297,0.0371645460337175
07,01,05,99,02,Sofala,Cidade da Beira,Urbano 5,Nao Aplicavel,Nhangoma,employer,9.9985,0.0189299741472424
07,01,05,99,03,Sofala,Cidade da Beira,Urbano 5,Nao Aplicavel,Tchonja,loweduc-selfemp,416.4055,0.615290536235465
07,01,05,99,03,Sofala,Cidade da Beira,Urbano 5,Nao Aplicavel,Tchonja,unpaidfam,230.7622,0.3409796407129
07,01,05,99,03,Sofala,Cidade da Beira,Urbano 5,Nao Aplicavel,Tchonja,loweduc-wage,19.7433,0.0291731632844851
07,01,05,99,03,Sofala,Cidade da Beira,Urbano 5,Nao Aplicavel,Tchonja,employer,9.8514,0.0145566597671502
07,02,01,01,99,Sofala,Buzi,Buzi,Vila do Buzi,Nao Aplicavel,unpaidfam,3056.4032,0.544084205718799
07,02,01,01,99,Sofala,Buzi,Buzi,Vila do Buzi,Nao Aplicavel,loweduc-selfemp,1193.7937,0.212512634804402
07,02,01,01,99,Sofala,Buzi,Buzi,Vila do Buzi,Nao Aplicavel,employer,129.5106,0.0230547697153193
07,02,01,01,99,Sofala,Buzi,Buzi,Vila do Buzi,Nao Aplicavel,loweduc-wage,575.7392,0.102489948097547
07,02,01,01,99,Sofala,Buzi,Buzi,Vila do Buzi,Nao Aplicavel,higheduc-wage,514.8924,0.091658333064383
07,02,01,01,99,Sofala,Buzi,Buzi,Vila do Buzi,Nao Aplicavel,higheduc-selfemp,147.1796,0.0262001085995495
07,03,01,01,99,Sofala,Caia,Caia-Sede,Vila de Caia,Nao Aplicavel,loweduc-selfemp,2943.7693,0.364735448442686
07,03,01,01,99,Sofala,Caia,Caia-Sede,Vila de Caia,Nao Aplicavel,unpaidfam,3595.79489999999,0.445521958992989
07,03,01,01,99,Sofala,Caia,Caia-Sede,Vila de Caia,Nao Aplicavel,higheduc-wage,650.9006,0.0806471221208175
07,03,01,01,99,Sofala,Caia,Caia-Sede,Vila de Caia,Nao Aplicavel,employer,225.0093,0.0278788381750142
07,03,01,01,99,Sofala,Caia,Caia-Sede,Vila de Caia,Nao Aplicavel,loweduc-wage,508.9368,0.0630576900088555
07,03,01,01,99,Sofala,Caia,Caia-Sede,Vila de Caia,Nao Aplicavel,higheduc-selfemp,146.5603,0.0181589422596379
07,05,01,01,99,Sofala,Cheringoma,Inhaminga,Vila de Inhaminga,Nao Aplicavel,loweduc-wage,382.4714,0.113555371616736
07,05,01,01,99,Sofala,Cheringoma,Inhaminga,Vila de Inhaminga,Nao Aplicavel,loweduc-selfemp,1246.6744,0.370136367783503
07,05,01,01,99,Sofala,Cheringoma,Inhaminga,Vila de Inhaminga,Nao Aplicavel,unpaidfam,1054.3642,0.313039664012479
07,05,01,01,99,Sofala,Cheringoma,Inhaminga,Vila de Inhaminga,Nao Aplicavel,employer,76.1168,0.0225990008933394
07,05,01,01,99,Sofala,Cheringoma,Inhaminga,Vila de Inhaminga,Nao Aplicavel,higheduc-wage,532.1856,0.15800536609293
07,05,01,01,99,Sofala,Cheringoma,Inhaminga,Vila de Inhaminga,Nao Aplicavel,higheduc-selfemp,76.3365,0.0226642296010132
07,07,01,99,01,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Canhandula,employer,40.2597,0.0276882129931312
07,07,01,99,01,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Canhandula,loweduc-selfemp,640.0812,0.440209554430336
07,07,01,99,01,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Canhandula,unpaidfam,238.4499,0.163991575182896
07,07,01,99,01,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Canhandula,loweduc-wage,398.8657,0.274315965028412
07,07,01,99,01,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Canhandula,higheduc-selfemp,38.7263,0.0266336322137497
07,07,01,99,01,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Canhandula,higheduc-wage,97.6547,0.0671610601514748
07,07,01,99,02,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Central,loweduc-selfemp,182.7692,0.288126252094312
07,07,01,99,02,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Central,loweduc-wage,117.4378,0.185134657087745
07,07,01,99,02,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Central,higheduc-wage,215.4477,0.33964222813986
07,07,01,99,02,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Central,higheduc-selfemp,30.9242,0.0487504122413127
07,07,01,99,02,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Central,unpaidfam,28.5714,0.0450413439413612
07,07,01,99,02,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Central,employer,59.1869,0.0933051064954097
07,07,01,99,03,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Thundani,unpaidfam,49.5104,0.332362858633141
07,07,01,99,03,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Thundani,loweduc-selfemp,89.6251,0.601652469810002
07,07,01,99,03,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Thundani,loweduc-wage,9.8294,0.0659846715568567
07,07,01,99,04,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Consito,higheduc-wage,792.1145,0.431199819706141
07,07,01,99,04,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Consito,loweduc-selfemp,320.5793,0.174512316542016
07,07,01,99,04,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Consito,loweduc-wage,386.5857,0.21044392463586
07,07,01,99,04,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Consito,unpaidfam,218.7732,0.119092586231581
07,07,01,99,04,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Consito,employer,50.1406,0.0272948136664052
07,07,01,99,04,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Consito,higheduc-selfemp,68.8077,0.0374565392179972
07,07,01,99,05,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Macharote,unpaidfam,301.188,0.222197712939659
07,07,01,99,05,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Macharote,loweduc-wage,291.6709,0.215176590405501
07,07,01,99,05,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Macharote,loweduc-selfemp,654.3642,0.482749075891436
07,07,01,99,05,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Macharote,higheduc-wage,78.606,0.0579906019606852
07,07,01,99,05,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Macharote,higheduc-selfemp,29.6664,0.0218860188027183
07,07,01,99,06,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Mafarinha,unpaidfam,489.1818,0.142164899749674
07,07,01,99,06,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Mafarinha,loweduc-selfemp,1335.6628,0.388167278630089
07,07,01,99,06,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Mafarinha,loweduc-wage,848.457700000001,0.246576842929027
07,07,01,99,06,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Mafarinha,employer,166.9096,0.0485068875237347
07,07,01,99,06,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Mafarinha,higheduc-selfemp,138.0823,0.0401291633022822
07,07,01,99,06,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Mafarinha,higheduc-wage,462.6522,0.134454927865194
07,07,01,99,07,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Mandruze,higheduc-wage,118.5034,0.0877372855292124
07,07,01,99,07,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Mandruze,higheduc-selfemp,78.7973,0.0583397709182269
07,07,01,99,07,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Mandruze,loweduc-selfemp,368.674,0.27295804175405
07,07,01,99,07,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Mandruze,loweduc-wage,157.4359,0.116562043881007
07,07,01,99,07,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Mandruze,unpaidfam,557.7271,0.412928758331656
07,07,01,99,07,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Mandruze,employer,69.5241,0.0514740995858475
07,07,01,99,08,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Nhamainga,higheduc-selfemp,40.2411,0.0454756625404809
07,07,01,99,08,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Nhamainga,loweduc-wage,197.5517,0.22324922637548
07,07,01,99,08,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Nhamainga,unpaidfam,149.7346,0.169212077707465
07,07,01,99,08,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Nhamainga,higheduc-wage,158.6108,0.179242893859157
07,07,01,99,08,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Nhamainga,loweduc-selfemp,318.4928,0.359922345422289
07,07,01,99,08,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Nhamainga,employer,20.2621,0.0228977940951286
07,07,01,99,09,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Nhamaiabue,loweduc-selfemp,1517.1082,0.368619540282334
07,07,01,99,09,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Nhamaiabue,unpaidfam,743.9435,0.180759757917089
07,07,01,99,09,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Nhamaiabue,loweduc-wage,1016.7818,0.247052675401428
07,07,01,99,09,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Nhamaiabue,higheduc-selfemp,157.6189,0.0382974704492449
07,07,01,99,09,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Nhamaiabue,employer,186.5539,0.0453279554193146
07,07,01,99,09,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Nhamaiabue,higheduc-wage,493.6415,0.11994260053059
07,07,01,99,10,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Samora Machel,unpaidfam,121.3298,0.133454986228804
07,07,01,99,10,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Samora Machel,loweduc-wage,282.7387,0.310994407926577
07,07,01,99,10,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Samora Machel,loweduc-selfemp,309.045,0.339929648108551
07,07,01,99,10,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Samora Machel,higheduc-wage,137.0877,0.150787664000422
07,07,01,99,10,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Samora Machel,higheduc-selfemp,39.1614,0.043075024418574
07,07,01,99,10,Sofala,Dondo,Cidade de Dondo,Nao Aplicavel,Samora Machel,employer,19.7814,0.0217582693170719
07,08,01,01,99,Sofala,Gorongosa,Gorongosa,Vila de Gorongosa,Nao Aplicavel,loweduc-selfemp,2933.8436,0.32641902632603
07,08,01,01,99,Sofala,Gorongosa,Gorongosa,Vila de Gorongosa,Nao Aplicavel,unpaidfam,3962.9642,0.440918839548541
07,08,01,01,99,Sofala,Gorongosa,Gorongosa,Vila de Gorongosa,Nao Aplicavel,higheduc-selfemp,230.1421,0.0256055776792695
07,08,01,01,99,Sofala,Gorongosa,Gorongosa,Vila de Gorongosa,Nao Aplicavel,employer,298.8971,0.0332552493097021
07,08,01,01,99,Sofala,Gorongosa,Gorongosa,Vila de Gorongosa,Nao Aplicavel,loweduc-wage,669.814400000001,0.0745234559426256
07,08,01,01,99,Sofala,Gorongosa,Gorongosa,Vila de Gorongosa,Nao Aplicavel,higheduc-wage,892.306100000001,0.0992778511938323
07,11,01,01,99,Sofala,Marromeu,Marromeu,Vila de Marromeu,Nao Aplicavel,unpaidfam,3003.2953,0.243079082612781
07,11,01,01,99,Sofala,Marromeu,Marromeu,Vila de Marromeu,Nao Aplicavel,loweduc-selfemp,4479.0983,0.362526823684792
07,11,01,01,99,Sofala,Marromeu,Marromeu,Vila de Marromeu,Nao Aplicavel,loweduc-wage,2775.4473,0.224637645030816
07,11,01,01,99,Sofala,Marromeu,Marromeu,Vila de Marromeu,Nao Aplicavel,higheduc-selfemp,246.5214,0.0199528150816266
07,11,01,01,99,Sofala,Marromeu,Marromeu,Vila de Marromeu,Nao Aplicavel,higheduc-wage,1619.6523,0.13109053752912
07,11,01,01,99,Sofala,Marromeu,Marromeu,Vila de Marromeu,Nao Aplicavel,employer,231.2044,0.018713096060863
07,13,01,01,99,Sofala,Nhamatanda,Nhamatanda,Vila de Nhamatanda,Nao Aplicavel,loweduc-selfemp,3097.5977,0.366882524178276
07,13,01,01,99,Sofala,Nhamatanda,Nhamatanda,Vila de Nhamatanda,Nao Aplicavel,unpaidfam,2442.1483,0.289250451316414
07,13,01,01,99,Sofala,Nhamatanda,Nhamatanda,Vila de Nhamatanda,Nao Aplicavel,loweduc-wage,1078.8892,0.127784700061174
07,13,01,01,99,Sofala,Nhamatanda,Nhamatanda,Vila de Nhamatanda,Nao Aplicavel,higheduc-wage,1302.2682,0.154241928954525
07,13,01,01,99,Sofala,Nhamatanda,Nhamatanda,Vila de Nhamatanda,Nao Aplicavel,employer,197.5425,0.0233971283722503
07,13,01,01,99,Sofala,Nhamatanda,Nhamatanda,Vila de Nhamatanda,Nao Aplicavel,higheduc-selfemp,324.5774,0.0384432671173607
08,01,99,99,01,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Balane 1,higheduc-wage,110.1531,0.919853495637186
08,01,99,99,01,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Balane 1,higheduc-selfemp,9.5976,0.0801465043628138
08,01,99,99,02,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Balane 2,higheduc-wage,123.0006,0.54666034380768
08,01,99,99,02,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Balane 2,employer,29.5556,0.131356062144756
08,01,99,99,02,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Balane 2,loweduc-selfemp,52.7874,0.234606808688035
08,01,99,99,02,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Balane 2,unpaidfam,9.7619,0.0433855087716335
08,01,99,99,02,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Balane 2,higheduc-selfemp,9.8982,0.0439912765878961
08,01,99,99,03,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Balane 3,loweduc-selfemp,50.4993,0.142507420365467
08,01,99,99,03,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Balane 3,loweduc-wage,50.0808,0.14132642666015
08,01,99,99,03,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Balane 3,higheduc-wage,183.4765,0.517764854417481
08,01,99,99,03,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Balane 3,higheduc-selfemp,39.9894,0.112848816438304
08,01,99,99,03,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Balane 3,employer,10.1406,0.0286164510588871
08,01,99,99,03,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Balane 3,unpaidfam,20.176,0.0569360310597112
08,01,99,99,05,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Chalambe 1,employer,19.8496,0.0478445649407246
08,01,99,99,05,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Chalambe 1,loweduc-wage,171.348,0.413009356030513
08,01,99,99,05,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Chalambe 1,higheduc-wage,121.835,0.293665492984905
08,01,99,99,05,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Chalambe 1,loweduc-selfemp,62.4179,0.150449241799011
08,01,99,99,05,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Chalambe 1,higheduc-selfemp,39.4263,0.0950313442448457
08,01,99,99,06,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Chalambe 2,unpaidfam,10.4537,0.034569422412171
08,01,99,99,06,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Chalambe 2,higheduc-selfemp,60.5667,0.200288494639337
08,01,99,99,06,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Chalambe 2,loweduc-selfemp,59.588,0.197052023943335
08,01,99,99,06,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Chalambe 2,higheduc-wage,122.1223,0.403847190434571
08,01,99,99,06,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Chalambe 2,employer,30.3071,0.100222786380699
08,01,99,99,06,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Chalambe 2,loweduc-wage,19.3595,0.0640200821898873
08,01,99,99,07,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Chemane,higheduc-selfemp,69.1168,0.0770287031017859
08,01,99,99,07,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Chemane,loweduc-selfemp,388.9249,0.433445712923512
08,01,99,99,07,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Chemane,employer,29.3947,0.0327595551163547
08,01,99,99,07,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Chemane,loweduc-wage,149.8303,0.166981597735305
08,01,99,99,07,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Chemane,higheduc-wage,220.1003,0.245295509359722
08,01,99,99,07,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Chemane,unpaidfam,39.9193,0.0444889217633212
08,01,99,99,08,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Conguiana,loweduc-selfemp,817.4963,0.42493067880839
08,01,99,99,08,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Conguiana,unpaidfam,642.6554,0.334049212653167
08,01,99,99,08,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Conguiana,loweduc-wage,297.4683,0.154622603971392
08,01,99,99,08,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Conguiana,employer,107.4246,0.0558387948651508
08,01,99,99,08,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Conguiana,higheduc-wage,39.1655,0.0203580401536619
08,01,99,99,08,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Conguiana,higheduc-selfemp,19.6244,0.0102006695482382
08,01,99,99,09,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Guitambatuno,unpaidfam,188.0429,0.286824212141702
08,01,99,99,09,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Guitambatuno,loweduc-selfemp,297.3233,0.453510987513333
08,01,99,99,09,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Guitambatuno,higheduc-wage,80.1895,0.122314057906664
08,01,99,99,09,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Guitambatuno,loweduc-wage,70.4314,0.107429904638979
08,01,99,99,09,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Guitambatuno,higheduc-selfemp,9.7255,0.0148344280756366
08,01,99,99,09,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Guitambatuno,employer,9.8907,0.015086409723685
08,01,99,99,10,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Ilha de Inhambane,loweduc-selfemp,340.2627,0.973093851077155
08,01,99,99,10,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Ilha de Inhambane,employer,9.4083,0.0269061489228446
08,01,99,99,11,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Inhamua,unpaidfam,269.0833,0.344285912970225
08,01,99,99,11,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Inhamua,loweduc-selfemp,315.5453,0.403732976717484
08,01,99,99,11,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Inhamua,employer,38.8237,0.0496740340235984
08,01,99,99,11,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Inhamua,loweduc-wage,128.3602,0.164233932934674
08,01,99,99,11,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Inhamua,higheduc-wage,19.6162,0.0250984781515855
08,01,99,99,11,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Inhamua,higheduc-selfemp,10.1406,0.0129746652024331
08,01,99,99,12,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Josina Machel,unpaidfam,205.6305,0.124146453699336
08,01,99,99,12,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Josina Machel,loweduc-wage,607.864,0.366989137951291
08,01,99,99,12,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Josina Machel,loweduc-selfemp,645.5887,0.389764882414643
08,01,99,99,12,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Josina Machel,employer,108.3778,0.0654315363223639
08,01,99,99,12,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Josina Machel,higheduc-selfemp,39.8541,0.0240613390541709
08,01,99,99,12,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Josina Machel,higheduc-wage,49.0391,0.0296066505581958
08,01,99,99,13,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Liberdade 1,loweduc-selfemp,156.4134,0.305838512328694
08,01,99,99,13,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Liberdade 1,higheduc-wage,154.3544,0.30181250498607
08,01,99,99,13,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Liberdade 1,loweduc-wage,148.4298,0.29022800615066
08,01,99,99,13,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Liberdade 1,employer,20.0481,0.0392004846069256
08,01,99,99,13,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Liberdade 1,higheduc-selfemp,32.1791,0.06292049192765
08,01,99,99,14,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Liberdade 2,loweduc-selfemp,354.1696,0.390374061594454
08,01,99,99,14,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Liberdade 2,loweduc-wage,180.4301,0.198874299123622
08,01,99,99,14,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Liberdade 2,higheduc-wage,261.3063,0.288017948607726
08,01,99,99,14,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Liberdade 2,higheduc-selfemp,59.3276,0.0653922758380481
08,01,99,99,14,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Liberdade 2,unpaidfam,32.2479,0.0355443937054219
08,01,99,99,14,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Liberdade 2,employer,19.7755,0.021797021130727
08,01,99,99,15,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Liberdade 3,higheduc-wage,573.0811,0.338515910536231
08,01,99,99,15,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Liberdade 3,loweduc-wage,361.5499,0.213565573184639
08,01,99,99,15,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Liberdade 3,loweduc-selfemp,484.05,0.285925720626736
08,01,99,99,15,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Liberdade 3,higheduc-selfemp,91.0337,0.0537731149133729
08,01,99,99,15,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Liberdade 3,unpaidfam,114.6494,0.0677227813540398
08,01,99,99,15,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Liberdade 3,employer,68.5581,0.0404968993849806
08,01,99,99,16,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Machavenga,loweduc-selfemp,230.7138,0.263838846305282
08,01,99,99,16,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Machavenga,unpaidfam,485.9951,0.555772504696382
08,01,99,99,16,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Machavenga,loweduc-wage,138.2534,0.158103319150318
08,01,99,99,16,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Machavenga,employer,9.7619,0.0111634780136582
08,01,99,99,16,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Machavenga,higheduc-wage,9.7255,0.0111218518343594
08,01,99,99,17,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Malembuane,loweduc-selfemp,411.9072,0.165471814203026
08,01,99,99,17,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Malembuane,higheduc-wage,979.3572,0.393428453391434
08,01,99,99,17,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Malembuane,unpaidfam,297.5014,0.119512590180362
08,01,99,99,17,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Malembuane,employer,150.6856,0.0605335852499581
08,01,99,99,17,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Malembuane,loweduc-wage,467.4232,0.187773762887816
08,01,99,99,17,Inhambane,Cidade de Inhambane,Nao Aplicavel,Nao Aplicavel,Malembuane,higheduc-selfemp,182.4146,0.0732797940874045
